Frame,Timestamp,Joint,Angle,Status
613,1774369971.4450583,Left Arm,38,Bent
613,1774369971.4461608,Right Arm,39,Bent
613,1774369971.4461608,Left Leg,176,Extended
613,1774369971.4461608,Right Leg,177,Extended
614,1774369971.5197375,Left Arm,43,Bent
614,1774369971.5197375,Right Arm,43,Bent
614,1774369971.5197375,Left Leg,176,Extended
614,1774369971.5197375,Right Leg,177,Extended
615,1774369971.5835648,Left Arm,69,Bent
615,1774369971.5835648,Right Arm,69,Bent
615,1774369971.5846086,Left Leg,176,Extended
615,1774369971.5846086,Right Leg,177,Extended
616,1774369971.6642165,Left Arm,48,Bent
616,1774369971.6655629,Right Arm,60,Bent
616,1774369971.6655629,Left Leg,176,Extended
616,1774369971.6655629,Right Leg,177,Extended
617,1774369971.7391927,Left Arm,49,Bent
617,1774369971.7391927,Right Arm,38,Bent
617,1774369971.7391927,Left Leg,176,Extended
617,1774369971.7391927,Right Leg,177,Extended
618,1774369971.8211927,Left Arm,37,Bent
618,1774369971.8221915,Right Arm,34,Bent
618,1774369971.8221915,Left Leg,176,Extended
618,1774369971.8221915,Right Leg,177,Extended
619,1774369971.8997338,Left Arm,41,Bent
619,1774369971.9007378,Right Arm,39,Bent
619,1774369971.9007378,Left Leg,176,Extended
619,1774369971.9017348,Right Leg,177,Extended
620,1774369971.9623146,Left Arm,43,Bent
620,1774369971.9623146,Right Arm,28,Bent
620,1774369971.9623146,Left Leg,175,Extended
620,1774369971.9623146,Right Leg,177,Extended
621,1774369972.0393596,Left Arm,43,Bent
621,1774369972.0406075,Right Arm,29,Bent
621,1774369972.0411162,Left Leg,175,Extended
621,1774369972.0424232,Right Leg,177,Extended
622,1774369972.1231713,Left Arm,39,Bent
622,1774369972.1231713,Right Arm,31,Bent
622,1774369972.1231713,Left Leg,175,Extended
622,1774369972.1231713,Right Leg,176,Extended
623,1774369972.1978278,Left Arm,45,Bent
623,1774369972.1978278,Right Arm,35,Bent
623,1774369972.1978278,Left Leg,175,Extended
623,1774369972.1978278,Right Leg,177,Extended
624,1774369972.2779498,Left Arm,39,Bent
624,1774369972.2779498,Right Arm,33,Bent
624,1774369972.279039,Left Leg,176,Extended
624,1774369972.279039,Right Leg,177,Extended
625,1774369972.3530946,Left Arm,39,Bent
625,1774369972.3542173,Right Arm,34,Bent
625,1774369972.3542173,Left Leg,175,Extended
625,1774369972.3542173,Right Leg,177,Extended
626,1774369972.4319353,Left Arm,65,Bent
626,1774369972.4319353,Right Arm,49,Bent
626,1774369972.4331088,Left Leg,176,Extended
626,1774369972.4331088,Right Leg,177,Extended
627,1774369972.5142372,Left Arm,62,Bent
627,1774369972.5142372,Right Arm,46,Bent
627,1774369972.5142372,Left Leg,176,Extended
627,1774369972.5142372,Right Leg,177,Extended
628,1774369972.5903175,Left Arm,131,Bent
628,1774369972.5903175,Right Arm,79,Bent
628,1774369972.5903175,Left Leg,176,Extended
628,1774369972.59132,Right Leg,177,Extended
629,1774369972.6891081,Left Arm,141,Bent
629,1774369972.6891081,Right Arm,110,Bent
629,1774369972.690109,Left Leg,176,Extended
629,1774369972.690109,Right Leg,177,Extended
630,1774369972.769896,Left Arm,128,Bent
630,1774369972.769896,Right Arm,90,Bent
630,1774369972.7708974,Left Leg,176,Extended
630,1774369972.7708974,Right Leg,177,Extended
631,1774369972.8579705,Left Arm,84,Bent
631,1774369972.8579705,Right Arm,39,Bent
631,1774369972.8589747,Left Leg,176,Extended
631,1774369972.8589747,Right Leg,176,Extended
632,1774369972.9369254,Left Arm,137,Bent
632,1774369972.9374382,Right Arm,50,Bent
632,1774369972.9374382,Left Leg,177,Extended
632,1774369972.9374382,Right Leg,178,Extended
633,1774369973.0102973,Left Arm,137,Bent
633,1774369973.0102973,Right Arm,50,Bent
633,1774369973.0118065,Left Leg,178,Extended
633,1774369973.0118065,Right Leg,179,Extended
634,1774369973.084174,Left Arm,129,Bent
634,1774369973.084174,Right Arm,50,Bent
634,1774369973.084174,Left Leg,178,Extended
634,1774369973.0851712,Right Leg,179,Extended
635,1774369973.1588962,Left Arm,141,Bent
635,1774369973.1588962,Right Arm,116,Bent
635,1774369973.1588962,Left Leg,177,Extended
635,1774369973.1603596,Right Leg,179,Extended
636,1774369973.2389112,Left Arm,146,Bent
636,1774369973.2389112,Right Arm,111,Bent
636,1774369973.2389112,Left Leg,177,Extended
636,1774369973.2399068,Right Leg,179,Extended
637,1774369973.3171513,Left Arm,142,Bent
637,1774369973.3171513,Right Arm,88,Bent
637,1774369973.3181376,Left Leg,179,Extended
637,1774369973.3181376,Right Leg,179,Extended
638,1774369973.3970811,Left Arm,140,Bent
638,1774369973.3970811,Right Arm,87,Bent
638,1774369973.3981032,Left Leg,179,Extended
638,1774369973.3981032,Right Leg,173,Extended
639,1774369973.474169,Left Arm,143,Bent
639,1774369973.474169,Right Arm,102,Bent
639,1774369973.474169,Left Leg,179,Extended
639,1774369973.4751852,Right Leg,175,Extended
640,1774369973.548965,Left Arm,148,Bent
640,1774369973.548965,Right Arm,67,Bent
640,1774369973.548965,Left Leg,178,Extended
640,1774369973.5500147,Right Leg,177,Extended
641,1774369973.6265876,Left Arm,150,Bent
641,1774369973.6265876,Right Arm,58,Bent
641,1774369973.6265876,Left Leg,178,Extended
641,1774369973.6265876,Right Leg,179,Extended
642,1774369973.711626,Left Arm,146,Bent
642,1774369973.7126307,Right Arm,54,Bent
642,1774369973.7126307,Left Leg,177,Extended
642,1774369973.7136278,Right Leg,179,Extended
643,1774369973.799829,Left Arm,144,Bent
643,1774369973.8023527,Right Arm,39,Bent
643,1774369973.8033688,Left Leg,176,Extended
643,1774369973.8043618,Right Leg,176,Extended
644,1774369973.886429,Left Arm,144,Bent
644,1774369973.8874435,Right Arm,31,Bent
644,1774369973.8874435,Left Leg,177,Extended
644,1774369973.888442,Right Leg,176,Extended
645,1774369973.966278,Left Arm,151,Bent
645,1774369973.966278,Right Arm,42,Bent
645,1774369973.967702,Left Leg,178,Extended
645,1774369973.967702,Right Leg,177,Extended
646,1774369974.0410721,Left Arm,152,Bent
646,1774369974.042087,Right Arm,111,Bent
646,1774369974.042087,Left Leg,179,Extended
646,1774369974.042087,Right Leg,179,Extended
647,1774369974.1195767,Left Arm,147,Bent
647,1774369974.1195767,Right Arm,91,Bent
647,1774369974.1195767,Left Leg,179,Extended
647,1774369974.1210852,Right Leg,178,Extended
648,1774369974.1998675,Left Arm,145,Bent
648,1774369974.1998675,Right Arm,71,Bent
648,1774369974.200866,Left Leg,179,Extended
648,1774369974.200866,Right Leg,178,Extended
649,1774369974.2744992,Left Arm,125,Bent
649,1774369974.2744992,Right Arm,79,Bent
649,1774369974.2744992,Left Leg,179,Extended
649,1774369974.2744992,Right Leg,176,Extended
650,1774369974.3612745,Left Arm,114,Bent
650,1774369974.3612745,Right Arm,43,Bent
650,1774369974.3622842,Left Leg,179,Extended
650,1774369974.3622842,Right Leg,173,Extended
651,1774369974.4463778,Left Arm,85,Bent
651,1774369974.4463778,Right Arm,21,Bent
651,1774369974.4474816,Left Leg,179,Extended
651,1774369974.4474816,Right Leg,174,Extended
652,1774369974.5198915,Left Arm,43,Bent
652,1774369974.5208821,Right Arm,16,Bent
652,1774369974.5208821,Left Leg,178,Extended
652,1774369974.5208821,Right Leg,173,Extended
653,1774369974.6014147,Left Arm,33,Bent
653,1774369974.603056,Right Arm,19,Bent
653,1774369974.603056,Left Leg,174,Extended
653,1774369974.604068,Right Leg,166,Extended
654,1774369974.6988056,Left Arm,37,Bent
654,1774369974.6998186,Right Arm,15,Bent
654,1774369974.7008233,Left Leg,175,Extended
654,1774369974.701824,Right Leg,167,Extended
655,1774369974.805632,Left Arm,133,Bent
655,1774369974.8066475,Right Arm,19,Bent
655,1774369974.8066475,Left Leg,175,Extended
655,1774369974.8076465,Right Leg,167,Extended
656,1774369974.8908703,Left Arm,153,Bent
656,1774369974.8908703,Right Arm,15,Bent
656,1774369974.8918684,Left Leg,176,Extended
656,1774369974.8918684,Right Leg,165,Extended
657,1774369974.9867134,Left Arm,109,Bent
657,1774369974.9878914,Right Arm,17,Bent
657,1774369974.9878914,Left Leg,177,Extended
657,1774369974.988895,Right Leg,165,Extended
658,1774369975.077995,Left Arm,123,Bent
658,1774369975.077995,Right Arm,21,Bent
658,1774369975.077995,Left Leg,176,Extended
658,1774369975.0789943,Right Leg,166,Extended
659,1774369975.1684365,Left Arm,118,Bent
659,1774369975.1684365,Right Arm,26,Bent
659,1774369975.1684365,Left Leg,179,Extended
659,1774369975.1694334,Right Leg,169,Extended
660,1774369975.2445505,Left Arm,136,Bent
660,1774369975.2445505,Right Arm,17,Bent
660,1774369975.2455695,Left Leg,178,Extended
660,1774369975.2455695,Right Leg,170,Extended
661,1774369975.3251123,Left Arm,119,Bent
661,1774369975.3251123,Right Arm,20,Bent
661,1774369975.3266234,Left Leg,179,Extended
661,1774369975.3276346,Right Leg,167,Extended
662,1774369975.4003425,Left Arm,77,Bent
662,1774369975.4003425,Right Arm,23,Bent
662,1774369975.4003425,Left Leg,179,Extended
662,1774369975.401342,Right Leg,169,Extended
663,1774369975.4735055,Left Arm,83,Bent
663,1774369975.4745457,Right Arm,24,Bent
663,1774369975.4745457,Left Leg,178,Extended
663,1774369975.4745457,Right Leg,171,Extended
664,1774369975.5482862,Left Arm,34,Bent
664,1774369975.5482862,Right Arm,26,Bent
664,1774369975.5482862,Left Leg,177,Extended
664,1774369975.5492983,Right Leg,175,Extended
665,1774369975.6180737,Left Arm,40,Bent
665,1774369975.6180737,Right Arm,14,Bent
665,1774369975.6180737,Left Leg,178,Extended
665,1774369975.6180737,Right Leg,172,Extended
666,1774369975.6926854,Left Arm,65,Bent
666,1774369975.6939416,Right Arm,16,Bent
666,1774369975.6939416,Left Leg,178,Extended
666,1774369975.6939416,Right Leg,175,Extended
667,1774369975.7795815,Left Arm,61,Bent
667,1774369975.7795815,Right Arm,18,Bent
667,1774369975.7805789,Left Leg,177,Extended
667,1774369975.7805789,Right Leg,175,Extended
668,1774369975.870988,Left Arm,37,Bent
668,1774369975.870988,Right Arm,20,Bent
668,1774369975.870988,Left Leg,177,Extended
668,1774369975.8725863,Right Leg,174,Extended
669,1774369975.9516642,Left Arm,41,Bent
669,1774369975.9527946,Right Arm,34,Bent
669,1774369975.9527946,Left Leg,177,Extended
669,1774369975.9527946,Right Leg,174,Extended
670,1774369976.0445156,Left Arm,39,Bent
670,1774369976.0445156,Right Arm,33,Bent
670,1774369976.045966,Left Leg,176,Extended
670,1774369976.045966,Right Leg,173,Extended
671,1774369976.1387217,Left Arm,34,Bent
671,1774369976.1397371,Right Arm,33,Bent
671,1774369976.1397371,Left Leg,176,Extended
671,1774369976.1407511,Right Leg,174,Extended
672,1774369976.2226253,Left Arm,43,Bent
672,1774369976.2226253,Right Arm,40,Bent
672,1774369976.2241068,Left Leg,177,Extended
672,1774369976.2241068,Right Leg,175,Extended
673,1774369976.298515,Left Arm,37,Bent
673,1774369976.298515,Right Arm,81,Bent
673,1774369976.298515,Left Leg,177,Extended
673,1774369976.2994857,Right Leg,177,Extended
674,1774369976.3798301,Left Arm,37,Bent
674,1774369976.3808322,Right Arm,87,Bent
674,1774369976.3808322,Left Leg,176,Extended
674,1774369976.3818293,Right Leg,177,Extended
675,1774369976.470821,Left Arm,30,Bent
675,1774369976.4718213,Right Arm,99,Bent
675,1774369976.472909,Left Leg,176,Extended
675,1774369976.472909,Right Leg,177,Extended
676,1774369976.5561748,Left Arm,26,Bent
676,1774369976.557173,Right Arm,99,Bent
676,1774369976.557173,Left Leg,176,Extended
676,1774369976.558521,Right Leg,177,Extended
677,1774369976.6340747,Left Arm,73,Bent
677,1774369976.6351044,Right Arm,93,Bent
677,1774369976.6351044,Left Leg,176,Extended
677,1774369976.6351044,Right Leg,177,Extended
678,1774369976.7155652,Left Arm,51,Bent
678,1774369976.7155652,Right Arm,65,Bent
678,1774369976.7155652,Left Leg,176,Extended
678,1774369976.7166178,Right Leg,177,Extended
679,1774369976.7917328,Left Arm,55,Bent
679,1774369976.7917328,Right Arm,51,Bent
679,1774369976.7917328,Left Leg,176,Extended
679,1774369976.792734,Right Leg,177,Extended
680,1774369976.872036,Left Arm,47,Bent
680,1774369976.872036,Right Arm,64,Bent
680,1774369976.8735483,Left Leg,176,Extended
680,1774369976.8735483,Right Leg,178,Extended
681,1774369976.960269,Left Arm,35,Bent
681,1774369976.960269,Right Arm,20,Bent
681,1774369976.9612749,Left Leg,176,Extended
681,1774369976.9622662,Right Leg,178,Extended
682,1774369977.0500975,Left Arm,120,Bent
682,1774369977.051102,Right Arm,86,Bent
682,1774369977.051102,Left Leg,176,Extended
682,1774369977.051102,Right Leg,178,Extended
683,1774369977.132119,Left Arm,42,Bent
683,1774369977.132119,Right Arm,84,Bent
683,1774369977.1331556,Left Leg,175,Extended
683,1774369977.1331556,Right Leg,178,Extended
684,1774369977.2312627,Left Arm,34,Bent
684,1774369977.2322698,Right Arm,80,Bent
684,1774369977.2322698,Left Leg,175,Extended
684,1774369977.2332401,Right Leg,177,Extended
685,1774369977.3188233,Left Arm,71,Bent
685,1774369977.3188233,Right Arm,100,Bent
685,1774369977.319831,Left Leg,176,Extended
685,1774369977.320822,Right Leg,178,Extended
686,1774369977.4027133,Left Arm,39,Bent
686,1774369977.4027133,Right Arm,92,Bent
686,1774369977.4027133,Left Leg,176,Extended
686,1774369977.4027133,Right Leg,178,Extended
687,1774369977.4816585,Left Arm,68,Bent
687,1774369977.4816585,Right Arm,114,Bent
687,1774369977.4816585,Left Leg,176,Extended
687,1774369977.4816585,Right Leg,179,Extended
688,1774369977.5577145,Left Arm,46,Bent
688,1774369977.558714,Right Arm,123,Bent
688,1774369977.558714,Left Leg,176,Extended
688,1774369977.558714,Right Leg,179,Extended
689,1774369977.6380458,Left Arm,105,Bent
689,1774369977.6380458,Right Arm,105,Bent
689,1774369977.6394196,Left Leg,176,Extended
689,1774369977.6394196,Right Leg,178,Extended
690,1774369977.7133355,Left Arm,96,Bent
690,1774369977.7133355,Right Arm,82,Bent
690,1774369977.7143362,Left Leg,176,Extended
690,1774369977.7143362,Right Leg,179,Extended
691,1774369977.7899835,Left Arm,77,Bent
691,1774369977.7899835,Right Arm,61,Bent
691,1774369977.7909596,Left Leg,176,Extended
691,1774369977.7909596,Right Leg,179,Extended
692,1774369977.8685775,Left Arm,35,Bent
692,1774369977.8685775,Right Arm,51,Bent
692,1774369977.8695803,Left Leg,176,Extended
692,1774369977.8695803,Right Leg,179,Extended
693,1774369977.9465795,Left Arm,34,Bent
693,1774369977.9465795,Right Arm,48,Bent
693,1774369977.9465795,Left Leg,176,Extended
693,1774369977.9465795,Right Leg,179,Extended
694,1774369978.0244613,Left Arm,118,Bent
694,1774369978.0244613,Right Arm,51,Bent
694,1774369978.0254614,Left Leg,176,Extended
694,1774369978.0259702,Right Leg,179,Extended
695,1774369978.1040087,Left Arm,128,Bent
695,1774369978.1040087,Right Arm,56,Bent
695,1774369978.1053965,Left Leg,176,Extended
695,1774369978.1053965,Right Leg,179,Extended
696,1774369978.189316,Left Arm,36,Bent
696,1774369978.189316,Right Arm,54,Bent
696,1774369978.1903155,Left Leg,176,Extended
696,1774369978.1903155,Right Leg,179,Extended
697,1774369978.2843564,Left Arm,39,Bent
697,1774369978.2843564,Right Arm,63,Bent
697,1774369978.2853565,Left Leg,177,Extended
697,1774369978.2863553,Right Leg,179,Extended
698,1774369978.3713675,Left Arm,40,Bent
698,1774369978.3713675,Right Arm,57,Bent
698,1774369978.3725195,Left Leg,177,Extended
698,1774369978.3725195,Right Leg,179,Extended
699,1774369978.4601247,Left Arm,84,Bent
699,1774369978.4601247,Right Arm,54,Bent
699,1774369978.4611242,Left Leg,176,Extended
699,1774369978.4611242,Right Leg,178,Extended
700,1774369978.5340095,Left Arm,79,Bent
700,1774369978.5350075,Right Arm,41,Bent
700,1774369978.5350075,Left Leg,176,Extended
700,1774369978.5350075,Right Leg,178,Extended
701,1774369978.6134412,Left Arm,113,Bent
701,1774369978.6134412,Right Arm,56,Bent
701,1774369978.6134412,Left Leg,176,Extended
701,1774369978.6149347,Right Leg,178,Extended
702,1774369978.685698,Left Arm,33,Bent
702,1774369978.6868076,Right Arm,32,Bent
702,1774369978.6868076,Left Leg,176,Extended
702,1774369978.6868076,Right Leg,178,Extended
703,1774369978.7642982,Left Arm,38,Bent
703,1774369978.7642982,Right Arm,58,Bent
703,1774369978.7652893,Left Leg,176,Extended
703,1774369978.7652893,Right Leg,178,Extended
704,1774369978.8393419,Left Arm,102,Bent
704,1774369978.8403764,Right Arm,64,Bent
704,1774369978.8403764,Left Leg,176,Extended
704,1774369978.8413572,Right Leg,178,Extended
705,1774369978.925337,Left Arm,37,Bent
705,1774369978.9263382,Right Arm,54,Bent
705,1774369978.9263382,Left Leg,176,Extended
705,1774369978.9273412,Right Leg,178,Extended
706,1774369979.026152,Left Arm,38,Bent
706,1774369979.026152,Right Arm,54,Bent
706,1774369979.027154,Left Leg,176,Extended
706,1774369979.027154,Right Leg,178,Extended
707,1774369979.1704926,Left Arm,35,Bent
707,1774369979.1714926,Right Arm,35,Bent
707,1774369979.172494,Left Leg,176,Extended
707,1774369979.173494,Right Leg,179,Extended
708,1774369979.2584236,Left Arm,85,Bent
708,1774369979.2594259,Right Arm,44,Bent
708,1774369979.2594259,Left Leg,176,Extended
708,1774369979.2604225,Right Leg,179,Extended
709,1774369979.3469865,Left Arm,93,Bent
709,1774369979.3469865,Right Arm,52,Bent
709,1774369979.3485122,Left Leg,176,Extended
709,1774369979.3485122,Right Leg,179,Extended
710,1774369979.4399264,Left Arm,102,Bent
710,1774369979.4399264,Right Arm,56,Bent
710,1774369979.4409263,Left Leg,177,Extended
710,1774369979.4409263,Right Leg,179,Extended
711,1774369979.5309267,Left Arm,138,Bent
711,1774369979.5309267,Right Arm,103,Bent
711,1774369979.5309267,Left Leg,177,Extended
711,1774369979.5319266,Right Leg,179,Extended
712,1774369979.6241932,Left Arm,132,Bent
712,1774369979.6257253,Right Arm,96,Bent
712,1774369979.6257253,Left Leg,177,Extended
712,1774369979.6257253,Right Leg,179,Extended
713,1774369979.7137063,Left Arm,117,Bent
713,1774369979.7137063,Right Arm,31,Bent
713,1774369979.7146845,Left Leg,177,Extended
713,1774369979.7146845,Right Leg,179,Extended
714,1774369979.775412,Left Arm,111,Bent
714,1774369979.7764215,Right Arm,35,Bent
714,1774369979.7764215,Left Leg,177,Extended
714,1774369979.7764215,Right Leg,179,Extended
715,1774369979.8455365,Left Arm,135,Bent
715,1774369979.8455365,Right Arm,53,Bent
715,1774369979.8455365,Left Leg,178,Extended
715,1774369979.8455365,Right Leg,179,Extended
716,1774369979.9149096,Left Arm,128,Bent
716,1774369979.9149096,Right Arm,56,Bent
716,1774369979.9162774,Left Leg,178,Extended
716,1774369979.9162774,Right Leg,179,Extended
717,1774369979.9702375,Left Arm,34,Bent
717,1774369979.9712548,Right Arm,32,Bent
717,1774369979.9712548,Left Leg,176,Extended
717,1774369979.9712548,Right Leg,179,Extended
718,1774369980.0322547,Left Arm,37,Bent
718,1774369980.0332549,Right Arm,30,Bent
718,1774369980.0332549,Left Leg,176,Extended
718,1774369980.0345118,Right Leg,178,Extended
719,1774369980.1055977,Left Arm,38,Bent
719,1774369980.1055977,Right Arm,23,Bent
719,1774369980.1066093,Left Leg,176,Extended
719,1774369980.107609,Right Leg,178,Extended
720,1774369980.1860971,Left Arm,41,Bent
720,1774369980.1870968,Right Arm,24,Bent
720,1774369980.1870968,Left Leg,176,Extended
720,1774369980.1870968,Right Leg,179,Extended
721,1774369980.2595506,Left Arm,34,Bent
721,1774369980.2595506,Right Arm,16,Bent
721,1774369980.2595506,Left Leg,176,Extended
721,1774369980.2605267,Right Leg,177,Extended
722,1774369980.3296356,Left Arm,35,Bent
722,1774369980.3307772,Right Arm,19,Bent
722,1774369980.3307772,Left Leg,176,Extended
722,1774369980.3320787,Right Leg,178,Extended
723,1774369980.4057083,Left Arm,39,Bent
723,1774369980.406721,Right Arm,19,Bent
723,1774369980.406721,Left Leg,176,Extended
723,1774369980.4077196,Right Leg,175,Extended
724,1774369980.470506,Left Arm,18,Bent
724,1774369980.470506,Right Arm,21,Bent
724,1774369980.470506,Left Leg,179,Extended
724,1774369980.4715147,Right Leg,175,Extended
725,1774369980.5227818,Left Arm,34,Bent
725,1774369980.5227818,Right Arm,50,Bent
725,1774369980.5227818,Left Leg,178,Extended
725,1774369980.5227818,Right Leg,176,Extended
726,1774369980.585948,Left Arm,36,Bent
726,1774369980.5871563,Right Arm,32,Bent
726,1774369980.5871563,Left Leg,178,Extended
726,1774369980.5871563,Right Leg,178,Extended
727,1774369980.6486812,Left Arm,33,Bent
727,1774369980.6486812,Right Arm,35,Bent
727,1774369980.6496828,Left Leg,178,Extended
727,1774369980.6501899,Right Leg,179,Extended
728,1774369980.7106903,Left Arm,23,Bent
728,1774369980.7106903,Right Arm,11,Bent
728,1774369980.7106903,Left Leg,178,Extended
728,1774369980.7106903,Right Leg,179,Extended
729,1774369980.7716544,Left Arm,27,Bent
729,1774369980.7716544,Right Arm,24,Bent
729,1774369980.7716544,Left Leg,178,Extended
729,1774369980.7726436,Right Leg,178,Extended
730,1774369980.8316636,Left Arm,63,Bent
730,1774369980.8316636,Right Arm,35,Bent
730,1774369980.8316636,Left Leg,179,Extended
730,1774369980.8316636,Right Leg,178,Extended
731,1774369980.8949878,Left Arm,40,Bent
731,1774369980.8949878,Right Arm,51,Bent
731,1774369980.8949878,Left Leg,179,Extended
731,1774369980.8959987,Right Leg,178,Extended
732,1774369980.9669225,Left Arm,6,Bent
732,1774369980.9669225,Right Arm,22,Bent
732,1774369980.9679213,Left Leg,177,Extended
732,1774369980.9679213,Right Leg,171,Extended
733,1774369981.040336,Left Arm,15,Bent
733,1774369981.040336,Right Arm,28,Bent
733,1774369981.041337,Left Leg,179,Extended
733,1774369981.041337,Right Leg,175,Extended
734,1774369981.1051574,Left Arm,3,Bent
734,1774369981.1051574,Right Arm,45,Bent
734,1774369981.1051574,Left Leg,179,Extended
734,1774369981.106578,Right Leg,178,Extended
735,1774369981.166132,Left Arm,2,Bent
735,1774369981.166132,Right Arm,37,Bent
735,1774369981.1672745,Left Leg,176,Extended
735,1774369981.1672745,Right Leg,176,Extended
736,1774369981.227074,Left Arm,2,Bent
736,1774369981.227074,Right Arm,22,Bent
736,1774369981.227074,Left Leg,175,Extended
736,1774369981.2283945,Right Leg,177,Extended
737,1774369981.2907665,Left Arm,15,Bent
737,1774369981.2917914,Right Arm,3,Bent
737,1774369981.2917914,Left Leg,175,Extended
737,1774369981.2917914,Right Leg,174,Extended
738,1774369981.349558,Left Arm,30,Bent
738,1774369981.3505502,Right Arm,30,Bent
738,1774369981.3505502,Left Leg,178,Extended
738,1774369981.3505502,Right Leg,177,Extended
739,1774369981.4070203,Left Arm,35,Bent
739,1774369981.4070203,Right Arm,33,Bent
739,1774369981.4070203,Left Leg,177,Extended
739,1774369981.4070203,Right Leg,178,Extended
740,1774369981.4741888,Left Arm,37,Bent
740,1774369981.4741888,Right Arm,35,Bent
740,1774369981.4741888,Left Leg,177,Extended
740,1774369981.475185,Right Leg,179,Extended
741,1774369981.5351524,Left Arm,33,Bent
741,1774369981.5351524,Right Arm,16,Bent
741,1774369981.5351524,Left Leg,177,Extended
741,1774369981.5351524,Right Leg,178,Extended
742,1774369981.5944972,Left Arm,31,Bent
742,1774369981.5944972,Right Arm,13,Bent
742,1774369981.5944972,Left Leg,177,Extended
742,1774369981.5944972,Right Leg,179,Extended
743,1774369981.654569,Left Arm,29,Bent
743,1774369981.654569,Right Arm,39,Bent
743,1774369981.6556075,Left Leg,176,Extended
743,1774369981.6561341,Right Leg,179,Extended
744,1774369981.7190413,Left Arm,29,Bent
744,1774369981.7190413,Right Arm,38,Bent
744,1774369981.7190413,Left Leg,177,Extended
744,1774369981.72006,Right Leg,177,Extended
745,1774369981.78239,Left Arm,44,Bent
745,1774369981.78239,Right Arm,35,Bent
745,1774369981.78239,Left Leg,177,Extended
745,1774369981.78239,Right Leg,179,Extended
746,1774369981.8400369,Left Arm,56,Bent
746,1774369981.8400369,Right Arm,41,Bent
746,1774369981.8400369,Left Leg,177,Extended
746,1774369981.8400369,Right Leg,179,Extended
747,1774369981.906221,Left Arm,59,Bent
747,1774369981.906221,Right Arm,53,Bent
747,1774369981.906221,Left Leg,177,Extended
747,1774369981.9072251,Right Leg,179,Extended
748,1774369981.975622,Left Arm,81,Bent
748,1774369981.9769075,Right Arm,74,Bent
748,1774369981.9769075,Left Leg,179,Extended
748,1774369981.977995,Right Leg,178,Extended
749,1774369982.0630276,Left Arm,85,Bent
749,1774369982.065026,Right Arm,78,Bent
749,1774369982.065026,Left Leg,179,Extended
749,1774369982.066033,Right Leg,178,Extended
750,1774369982.1381001,Left Arm,88,Bent
750,1774369982.1390994,Right Arm,82,Bent
750,1774369982.1390994,Left Leg,178,Extended
750,1774369982.1400995,Right Leg,179,Extended
751,1774369982.2026472,Left Arm,92,Bent
751,1774369982.2026472,Right Arm,88,Bent
751,1774369982.2041018,Left Leg,179,Extended
751,1774369982.2041018,Right Leg,178,Extended
752,1774369982.2628322,Left Arm,93,Bent
752,1774369982.2628322,Right Arm,91,Bent
752,1774369982.2628322,Left Leg,179,Extended
752,1774369982.2638319,Right Leg,178,Extended
753,1774369982.3271809,Left Arm,94,Bent
753,1774369982.3271809,Right Arm,95,Bent
753,1774369982.3271809,Left Leg,177,Extended
753,1774369982.3282359,Right Leg,177,Extended
754,1774369982.38513,Left Arm,93,Bent
754,1774369982.3861296,Right Arm,96,Bent
754,1774369982.3861296,Left Leg,179,Extended
754,1774369982.3861296,Right Leg,178,Extended
755,1774369982.4476948,Left Arm,93,Bent
755,1774369982.4486935,Right Arm,96,Bent
755,1774369982.4486935,Left Leg,179,Extended
755,1774369982.4486935,Right Leg,178,Extended
756,1774369982.5084782,Left Arm,92,Bent
756,1774369982.5084782,Right Arm,95,Bent
756,1774369982.5084782,Left Leg,179,Extended
756,1774369982.5094774,Right Leg,178,Extended
757,1774369982.5721114,Left Arm,90,Bent
757,1774369982.5721114,Right Arm,95,Bent
757,1774369982.5721114,Left Leg,179,Extended
757,1774369982.5731263,Right Leg,178,Extended
758,1774369982.6301768,Left Arm,92,Bent
758,1774369982.6301768,Right Arm,94,Bent
758,1774369982.6301768,Left Leg,179,Extended
758,1774369982.6312208,Right Leg,178,Extended
759,1774369982.6883974,Left Arm,94,Bent
759,1774369982.6895769,Right Arm,94,Bent
759,1774369982.6895769,Left Leg,179,Extended
759,1774369982.6895769,Right Leg,178,Extended
760,1774369982.7534263,Left Arm,97,Bent
760,1774369982.7534263,Right Arm,95,Bent
760,1774369982.7534263,Left Leg,179,Extended
760,1774369982.754424,Right Leg,178,Extended
761,1774369982.8141735,Left Arm,110,Bent
761,1774369982.8141735,Right Arm,88,Bent
761,1774369982.8151731,Left Leg,179,Extended
761,1774369982.8151731,Right Leg,178,Extended
762,1774369982.880335,Left Arm,116,Bent
762,1774369982.880335,Right Arm,84,Bent
762,1774369982.880335,Left Leg,179,Extended
762,1774369982.881328,Right Leg,178,Extended
763,1774369982.9422996,Left Arm,118,Bent
763,1774369982.9433043,Right Arm,81,Bent
763,1774369982.9438133,Left Leg,179,Extended
763,1774369982.9438133,Right Leg,179,Extended
764,1774369983.010261,Left Arm,117,Bent
764,1774369983.010261,Right Arm,80,Bent
764,1774369983.0112646,Left Leg,179,Extended
764,1774369983.0112646,Right Leg,179,Extended
765,1774369983.071849,Left Arm,120,Bent
765,1774369983.071849,Right Arm,77,Bent
765,1774369983.073205,Left Leg,178,Extended
765,1774369983.073205,Right Leg,178,Extended
766,1774369983.1327946,Left Arm,120,Bent
